I1,J1,I2,J2
26,166,26,74
27,166,27,74
28,166,28,74
29,166,29,74
30,166,30,74
31,166,31,74
32,166,32,74
33,166,33,74
34,166,34,74
35,166,35,74
36,166,36,74
37,166,37,74
38,166,38,74
39,166,39,74
40,166,40,74
41,166,41,74
42,166,42,74
43,166,43,74
44,166,44,74
45,166,45,74
46,166,46,74
47,166,47,74
48,166,48,74
49,166,49,74
50,166,50,74
51,166,51,74
52,166,52,74
53,166,53,74
54,166,54,74
55,166,55,74
56,166,56,74
57,166,57,74
58,166,58,74
59,166,59,74
60,166,60,74
61,166,61,74
62,166,62,74
63,166,63,74
64,166,64,74
65,166,65,74
66,166,66,74
67,166,67,74
68,166,68,74
69,166,69,74
70,166,70,74
71,166,71,74
72,166,72,74
73,166,73,74
74,166,74,74
75,166,75,74
76,166,76,74
77,166,77,74
78,166,78,74
79,166,79,74
80,166,80,74
81,166,81,74
82,166,82,74
83,166,83,74
84,166,84,74
85,166,85,74
86,166,86,74
87,166,87,74
88,166,88,74
89,166,89,74
90,166,90,74
91,166,91,74
92,166,92,74
93,166,93,74
94,166,94,74
95,166,95,74
96,166,96,74
97,166,97,74
98,166,98,74
99,166,99,74
100,166,100,74
101,166,101,74
102,166,102,74
103,166,103,74
104,166,104,74
105,166,105,74
106,166,106,74
107,166,107,74
108,166,108,74
109,166,109,74
110,166,110,74
111,166,111,74
112,166,112,74
113,166,113,74
114,166,114,74
115,166,115,74
116,166,116,74
117,166,117,74
118,166,118,74
119,166,119,74
120,166,120,74
121,166,121,74
122,166,122,74
123,166,123,74
124,166,124,74
125,166,125,74
126,166,126,74
127,166,127,74
128,166,128,74
129,166,129,74
130,166,130,74
131,166,131,74
132,166,0,0
133,166,0,0
134,166,0,0
135,166,0,0
136,166,0,0
137,166,0,0
138,166,0,0
139,166,0,0
140,166,0,0
141,166,0,0
142,166,0,0
143,166,0,0
144,166,0,0
145,166,0,0
146,166,0,0
147,166,0,0
148,166,0,0
149,166,0,0
150,166,0,0
151,166,0,0
152,166,0,0
153,166,0,0
154,166,0,0
155,166,0,0
156,166,0,0
157,166,0,0
158,166,0,0
159,166,0,0
160,166,0,0
161,166,0,0
162,166,0,0
163,166,0,0
164,166,0,0
165,166,0,0
166,166,0,0
167,166,0,0
168,166,0,0
169,166,0,0
170,166,0,0
171,166,0,0
172,166,0,0
173,166,0,0
174,166,0,0
175,166,0,0
176,166,0,0
177,166,0,0
178,166,0,0
179,166,0,0
180,166,0,0
181,166,0,0
182,166,0,0
183,166,0,0
184,166,0,0
185,166,0,0
186,166,0,0
187,166,0,0
188,166,0,0
189,166,0,0
190,166,0,0
191,166,0,0
192,166,0,0
193,166,0,0
194,166,0,0
195,166,0,0
196,166,0,0
197,166,0,0
198,166,0,0
199,166,0,0
200,166,0,0
201,166,0,0
202,166,0,0
203,166,0,0
204,166,0,0
205,166,0,0
206,166,0,0
207,166,0,0
208,166,0,0
209,166,0,0
210,166,0,0
211,166,0,0
212,166,0,0
213,166,0,0
214,166,0,0
215,166,0,0
216,166,0,0
217,166,0,0
218,166,0,0
219,166,0,0
220,166,0,0
221,166,0,0
222,166,0,0
223,166,0,0
224,166,0,0
225,166,0,0
226,166,0,0
227,166,0,0
228,166,0,0
229,166,0,0
230,166,0,0
231,166,0,0
232,166,0,0
233,166,0,0
234,166,0,0
235,166,0,0
236,166,0,0
1,167,0,0
2,167,0,0
3,167,0,0
4,167,0,0
5,167,5,75
6,167,6,75
7,167,7,75
8,167,8,75
9,167,9,75
10,167,10,75
11,167,11,75
12,167,12,75
13,167,13,75
14,167,14,75
15,167,15,75
16,167,16,75
17,167,17,75
18,167,18,75
19,167,19,75
20,167,20,75
21,167,21,75
22,167,22,75
23,167,23,75
24,167,24,75
25,167,25,75
26,167,26,75
27,167,27,75
28,167,28,75
29,167,29,75
30,167,30,75
31,167,31,75
32,167,32,75
33,167,33,75
34,167,34,75
35,167,35,75
36,167,36,75
37,167,37,75
38,167,38,75
39,167,39,75
40,167,40,75
41,167,41,75
42,167,42,75
43,167,43,75
44,167,44,75
45,167,45,75
46,167,46,75
47,167,47,75
48,167,48,75
49,167,49,75
50,167,50,75
51,167,51,75
52,167,52,75
53,167,53,75
54,167,54,75
55,167,55,75
56,167,56,75
57,167,57,75
58,167,58,75
59,167,59,75
60,167,60,75
61,167,61,75
62,167,62,75
63,167,63,75
64,167,64,75
65,167,65,75
66,167,66,75
67,167,67,75
68,167,68,75
69,167,69,75
70,167,70,75
71,167,71,75
72,167,72,75
73,167,73,75
74,167,74,75
75,167,75,75
76,167,76,75
77,167,77,75
78,167,78,75
79,167,79,75
80,167,80,75
81,167,81,75
82,167,82,75
83,167,83,75
84,167,84,75
85,167,85,75
86,167,86,75
87,167,87,75
88,167,88,75
89,167,89,75
90,167,90,75
91,167,91,75
92,167,92,75
93,167,93,75
94,167,94,75
95,167,95,75
96,167,96,75
97,167,97,75
98,167,98,75
99,167,99,75
100,167,100,75
101,167,101,75
102,167,102,75
103,167,103,75
104,167,104,75
105,167,105,75
106,167,106,75
107,167,107,75
108,167,108,75
109,167,109,75
110,167,110,75
111,167,111,75
112,167,112,75
113,167,113,75
114,167,114,75
115,167,115,75
116,167,116,75
117,167,117,75
118,167,118,75
119,167,119,75
120,167,120,75
121,167,121,75
122,167,122,75
123,167,123,75
124,167,124,75
125,167,125,75
126,167,126,75
127,167,127,75
128,167,128,75
129,167,129,75
130,167,130,75
131,167,131,75
132,167,132,75
133,167,0,0
134,167,0,0
135,167,0,0
136,167,0,0
137,167,0,0
138,167,0,0
139,167,0,0
140,167,0,0
141,167,0,0
142,167,0,0
143,167,0,0
144,167,0,0
145,167,0,0
146,167,0,0
147,167,0,0
148,167,0,0
149,167,0,0
150,167,0,0
151,167,0,0
152,167,0,0
153,167,0,0
154,167,0,0
155,167,0,0
156,167,0,0
157,167,0,0
158,167,0,0
159,167,0,0
160,167,0,0
161,167,0,0
162,167,0,0
163,167,0,0
164,167,0,0
165,167,0,0
166,167,0,0
167,167,0,0
168,167,0,0
169,167,0,0
170,167,0,0
171,167,0,0
172,167,0,0
173,167,0,0
174,167,0,0
175,167,0,0
176,167,0,0
177,167,0,0
178,167,0,0
179,167,0,0
180,167,0,0
181,167,0,0
182,167,0,0
183,167,0,0
184,167,0,0
185,167,0,0
186,167,0,0
187,167,0,0
188,167,0,0
189,167,0,0
190,167,0,0
191,167,0,0
192,167,0,0
193,167,0,0
194,167,0,0
195,167,0,0
196,167,0,0
197,167,0,0
198,167,0,0
199,167,0,0
200,167,0,0
201,167,0,0
202,167,0,0
203,167,0,0
204,167,0,0
205,167,0,0
206,167,0,0
207,167,0,0
208,167,0,0
209,167,0,0
210,167,0,0
211,167,0,0
212,167,0,0
213,167,0,0
214,167,0,0
215,167,0,0
216,167,0,0
217,167,0,0
218,167,0,0
219,167,0,0
220,167,0,0
221,167,0,0
222,167,0,0
223,167,0,0
224,167,0,0
225,167,0,0
226,167,0,0
227,167,0,0
228,167,0,0
229,167,0,0
230,167,0,0
231,167,0,0
232,167,0,0
233,167,0,0
234,167,0,0
235,167,0,0
236,167,0,0
1,168,0,0
2,168,0,0
3,168,0,0
4,168,0,0
5,168,5,76
6,168,6,76
7,168,7,76
8,168,8,76
9,168,9,76
10,168,10,76
11,168,11,76
12,168,12,76
13,168,13,76
14,168,14,76
15,168,15,76
16,168,16,76
17,168,17,76
18,168,18,76
19,168,19,76
20,168,20,76
21,168,21,76
22,168,22,76
23,168,23,76
24,168,24,76
25,168,25,76
26,168,26,76
27,168,27,76
28,168,28,76
29,168,29,76
30,168,30,76
31,168,31,76
32,168,32,76
33,168,33,76
34,168,34,76
35,168,35,76
36,168,36,76
37,168,37,76
38,168,38,76
39,168,39,76
40,168,40,76
41,168,41,76
42,168,42,76
43,168,43,76
44,168,44,76
45,168,45,76
46,168,46,76
47,168,47,76
48,168,48,76
49,168,49,76
50,168,50,76
51,168,51,76
52,168,52,76
53,168,53,76
54,168,54,76
55,168,55,76
56,168,56,76
57,168,57,76
58,168,58,76
59,168,59,76
60,168,60,76
61,168,61,76
62,168,62,76
63,168,63,76
64,168,64,76
65,168,65,76
66,168,66,76
67,168,67,76
68,168,68,76
69,168,69,76
70,168,70,76
71,168,71,76
72,168,72,76
73,168,73,76
74,168,74,76
75,168,75,76
76,168,76,76
77,168,77,76
78,168,78,76
79,168,79,76
80,168,80,76
81,168,81,76
82,168,82,76
83,168,83,76
84,168,84,76
85,168,85,76
86,168,86,76
87,168,87,76
88,168,88,76
89,168,89,76
90,168,90,76
91,168,91,76
92,168,92,76
93,168,93,76
94,168,94,76
95,168,95,76
96,168,96,76
97,168,97,76
98,168,98,76
99,168,99,76
100,168,100,76
101,168,101,76
102,168,102,76
103,168,103,76
104,168,104,76
105,168,105,76
106,168,106,76
107,168,107,76
108,168,108,76
109,168,109,76
110,168,110,76
111,168,111,76
112,168,112,76
113,168,113,76
114,168,114,76
115,168,115,76
116,168,116,76
117,168,117,76
118,168,118,76
119,168,119,76
120,168,120,76
121,168,121,76
122,168,122,76
123,168,123,76
124,168,124,76
125,168,125,76
126,168,126,76
127,168,127,76
128,168,128,76
129,168,129,76
130,168,130,76
131,168,131,76
132,168,132,76
133,168,133,76
134,168,0,0
135,168,0,0
136,168,0,0
137,168,0,0
138,168,0,0
139,168,0,0
140,168,0,0
141,168,0,0
142,168,0,0
143,168,0,0
144,168,0,0
145,168,0,0
146,168,0,0
147,168,0,0
148,168,0,0
149,168,0,0
150,168,0,0
151,168,0,0
152,168,0,0
153,168,0,0
154,168,0,0
155,168,0,0
156,168,0,0
157,168,0,0
158,168,0,0
159,168,0,0
160,168,0,0
161,168,0,0
162,168,0,0
163,168,0,0
164,168,0,0
165,168,0,0
166,168,0,0
167,168,0,0
168,168,0,0
169,168,0,0
170,168,0,0
171,168,0,0
172,168,0,0
173,168,0,0
174,168,0,0
175,168,0,0
176,168,0,0
177,168,0,0
178,168,0,0
179,168,0,0
180,168,0,0
181,168,0,0
182,168,0,0
183,168,0,0
184,168,0,0
185,168,0,0
186,168,0,0
187,168,0,0
188,168,0,0
189,168,0,0
190,168,0,0
191,168,0,0
192,168,0,0
193,168,0,0
194,168,0,0
195,168,0,0
196,168,0,0
197,168,0,0
198,168,0,0
199,168,0,0
200,168,0,0
201,168,0,0
202,168,0,0
203,168,0,0
204,168,0,0
205,168,0,0
206,168,0,0
207,168,0,0
208,168,0,0
209,168,0,0
210,168,0,0
211,168,0,0
212,168,0,0
213,168,0,0
214,168,0,0
215,168,0,0
216,168,0,0
217,168,0,0
218,168,0,0
219,168,0,0
220,168,0,0
221,168,0,0
222,168,0,0
223,168,0,0
224,168,0,0
225,168,0,0
226,168,0,0
227,168,0,0
228,168,0,0
229,168,0,0
230,168,0,0
231,168,0,0
232,168,0,0
233,168,0,0
234,168,0,0
235,168,0,0
236,168,0,0
1,169,0,0
2,169,0,0
3,169,0,0
4,169,0,0
5,169,5,77
6,169,6,77
7,169,7,77
8,169,8,77
9,169,9,77
10,169,10,77
11,169,11,77
12,169,12,77
13,169,13,77
14,169,14,77
15,169,15,77
16,169,16,77
17,169,17,77
18,169,18,77
19,169,19,77
20,169,20,77
21,169,21,77
22,169,22,77
23,169,23,77
24,169,24,77
25,169,25,77
26,169,26,77
27,169,27,77
28,169,28,77
29,169,29,77
30,169,30,77
31,169,31,77
32,169,32,77
33,169,33,77
34,169,34,77
35,169,35,77
36,169,36,77
37,169,37,77
38,169,38,77
39,169,39,77
40,169,40,77
41,169,41,77
42,169,42,77
43,169,43,77
44,169,44,77
45,169,45,77
46,169,46,77
47,169,47,77
48,169,48,77
49,169,49,77
50,169,50,77
51,169,51,77
52,169,52,77
53,169,53,77
54,169,54,77
55,169,55,77
56,169,56,77
57,169,57,77
58,169,58,77
59,169,59,77
60,169,60,77
61,169,61,77
62,169,62,77
63,169,63,77
64,169,64,77
65,169,65,77
66,169,66,77
67,169,67,77
68,169,68,77
69,169,69,77
70,169,70,77
71,169,71,77
72,169,72,77
73,169,73,77
74,169,74,77
75,169,75,77
76,169,76,77
77,169,77,77
78,169,78,77
79,169,79,77
80,169,80,77
81,169,81,77
82,169,82,77
83,169,83,77
84,169,84,77
85,169,85,77
86,169,86,77
87,169,87,77
88,169,88,77
89,169,89,77
90,169,90,77
91,169,91,77
92,169,92,77
93,169,93,77
94,169,94,77
95,169,95,77
96,169,96,77
97,169,97,77
98,169,98,77
99,169,99,77
100,169,100,77
101,169,101,77
102,169,102,77
103,169,103,77
104,169,104,77
105,169,105,77
106,169,106,77
107,169,107,77
108,169,108,77
109,169,109,77
110,169,110,77
111,169,111,77
112,169,112,77
113,169,113,77
114,169,114,77
115,169,115,77
116,169,116,77
117,169,117,77
118,169,118,77
119,169,119,77
120,169,120,77
121,169,121,77
122,169,122,77
123,169,123,77
124,169,124,77
125,169,125,77
126,169,126,77
127,169,127,77
128,169,128,77
129,169,129,77
130,169,130,77
131,169,131,77
132,169,132,77
133,169,133,77
134,169,134,77
135,169,0,0
136,169,0,0
137,169,0,0
138,169,0,0
139,169,0,0
140,169,0,0
141,169,0,0
142,169,0,0
143,169,0,0
144,169,0,0
145,169,0,0
146,169,0,0
147,169,0,0
148,169,0,0
149,169,0,0
150,169,0,0
151,169,0,0
152,169,0,0
153,169,0,0
154,169,0,0
155,169,0,0
156,169,0,0
157,169,0,0
158,169,0,0
159,169,0,0
160,169,0,0
161,169,0,0
162,169,0,0
163,169,0,0
164,169,0,0
165,169,0,0
166,169,0,0
167,169,0,0
168,169,0,0
169,169,0,0
170,169,0,0
171,169,0,0
172,169,0,0
173,169,0,0
174,169,0,0
175,169,0,0
176,169,0,0
177,169,0,0
178,169,0,0
179,169,0,0
180,169,0,0
181,169,0,0
182,169,0,0
183,169,0,0
184,169,0,0
185,169,0,0
186,169,0,0
187,169,0,0
188,169,0,0
189,169,0,0
190,169,0,0
191,169,0,0
192,169,0,0
193,169,0,0
194,169,0,0
195,169,0,0
196,169,0,0
197,169,0,0
198,169,0,0
199,169,0,0
200,169,0,0
201,169,0,0
202,169,0,0
203,169,0,0
204,169,0,0
205,169,0,0
206,169,0,0
207,169,0,0
208,169,0,0
209,169,0,0
210,169,0,0
211,169,0,0
212,169,0,0
213,169,0,0
214,169,0,0
215,169,0,0
216,169,0,0
217,169,0,0
218,169,0,0
219,169,0,0
220,169,0,0
221,169,0,0
222,169,0,0
223,169,0,0
224,169,0,0
225,169,0,0
226,169,0,0
227,169,0,0
228,169,0,0
229,169,0,0
230,169,0,0
231,169,0,0
232,169,0,0
233,169,0,0
234,169,0,0
235,169,0,0
236,169,0,0
1,170,0,0
2,170,0,0
3,170,0,0
4,170,0,0
5,170,5,78
6,170,6,78
7,170,7,78
8,170,8,78
9,170,9,78
10,170,10,78
11,170,11,78
12,170,12,78
13,170,13,78
14,170,14,78
15,170,15,78
16,170,16,78
17,170,17,78
18,170,18,78
19,170,19,78
20,170,20,78
21,170,21,78
22,170,22,78
23,170,23,78
24,170,24,78
25,170,25,78
26,170,26,78
27,170,27,78
28,170,28,78
29,170,29,78
30,170,30,78
31,170,31,78
32,170,32,78
33,170,33,78
34,170,34,78
35,170,35,78
36,170,36,78
37,170,37,78
38,170,38,78
39,170,39,78
40,170,40,78
41,170,41,78
42,170,42,78
43,170,43,78
44,170,44,78
45,170,45,78
46,170,46,78
47,170,47,78
48,170,48,78
49,170,49,78
50,170,50,78
51,170,51,78
52,170,52,78
53,170,53,78
54,170,54,78
55,170,55,78
56,170,56,78
57,170,57,78
58,170,58,78
59,170,59,78
60,170,60,78
61,170,61,78
62,170,62,78
63,170,63,78
64,170,64,78
65,170,65,78
66,170,66,78
67,170,67,78
68,170,68,78
69,170,69,78
70,170,70,78
71,170,71,78
72,170,72,78
73,170,73,78
74,170,74,78
75,170,75,78
76,170,76,78
77,170,77,78
78,170,78,78
79,170,79,78
80,170,80,78
81,170,81,78
82,170,82,78
83,170,83,78
84,170,84,78
85,170,85,78
86,170,86,78
87,170,87,78
88,170,88,78
89,170,89,78
90,170,90,78
91,170,91,78
92,170,92,78
93,170,93,78
94,170,94,78
95,170,95,78
96,170,96,78
97,170,97,78
98,170,98,78
99,170,99,78
100,170,100,78
101,170,101,78
102,170,102,78
103,170,103,78
104,170,104,78
105,170,105,78
106,170,106,78
107,170,107,78
108,170,108,78
109,170,109,78
110,170,110,78
111,170,111,78
112,170,112,78
113,170,113,78
114,170,114,78
115,170,115,78
116,170,116,78
117,170,117,78
118,170,118,78
119,170,119,78
120,170,120,78
121,170,121,78
122,170,122,78
123,170,123,78
124,170,124,78
125,170,125,78
126,170,126,78
127,170,127,78
128,170,128,78
129,170,129,78
130,170,130,78
131,170,131,78
132,170,132,78
133,170,133,78
134,170,134,78
135,170,0,0
136,170,0,0
137,170,0,0
138,170,0,0
139,170,0,0
140,170,0,0
141,170,0,0
142,170,0,0
143,170,0,0
144,170,0,0
145,170,0,0
146,170,0,0
147,170,0,0
148,170,0,0
149,170,0,0
150,170,0,0
151,170,0,0
152,170,0,0
153,170,0,0
154,170,0,0
155,170,0,0
156,170,0,0
157,170,0,0
158,170,0,0
159,170,0,0
160,170,0,0
161,170,0,0
162,170,0,0
163,170,0,0
164,170,0,0
165,170,0,0
166,170,0,0
167,170,0,0
168,170,0,0
169,170,0,0
170,170,0,0
171,170,0,0
172,170,0,0
173,170,0,0
174,170,0,0
175,170,0,0
176,170,0,0
177,170,0,0
178,170,0,0
179,170,0,0
180,170,0,0
181,170,0,0
182,170,0,0
183,170,0,0
184,170,0,0
185,170,0,0
186,170,0,0
187,170,0,0
188,170,0,0
189,170,0,0
190,170,0,0
191,170,0,0
192,170,0,0
193,170,0,0
194,170,0,0
195,170,0,0
196,170,0,0
197,170,0,0
198,170,0,0
199,170,0,0
200,170,0,0
201,170,0,0
202,170,0,0
203,170,0,0
204,170,0,0
205,170,0,0
206,170,0,0
207,170,0,0
208,170,0,0
209,170,0,0
210,170,0,0
211,170,0,0
212,170,0,0
213,170,0,0
214,170,0,0
215,170,0,0
216,170,0,0
217,170,0,0
218,170,0,0
219,170,0,0
220,170,0,0
221,170,0,0
222,170,0,0
223,170,0,0
224,170,0,0
225,170,0,0
226,170,0,0
227,170,0,0
228,170,0,0
229,170,0,0
230,170,0,0
231,170,0,0
232,170,0,0
233,170,0,0
234,170,0,0
235,170,0,0
236,170,0,0
1,171,0,0
2,171,0,0
3,171,0,0
4,171,0,0
5,171,5,79
6,171,6,79
7,171,7,79
8,171,8,79
9,171,9,79
10,171,10,79
11,171,11,79
12,171,12,79
13,171,13,79
14,171,14,79
15,171,15,79
16,171,16,79
17,171,17,79
18,171,18,79
19,171,19,79
20,171,20,79
21,171,21,79
22,171,22,79
23,171,23,79
24,171,24,79
25,171,25,79
26,171,26,79
27,171,27,79
28,171,28,79
29,171,29,79
30,171,30,79
31,171,31,79
32,171,32,79
33,171,33,79
34,171,34,79
35,171,35,79
36,171,36,79
37,171,37,79
38,171,38,79
39,171,39,79
40,171,40,79
41,171,41,79
42,171,42,79
43,171,43,79
44,171,44,79
45,171,45,79
46,171,46,79
47,171,47,79
48,171,48,79
49,171,49,79
50,171,50,79
51,171,51,79
52,171,52,79
53,171,53,79
54,171,54,79
55,171,55,79
56,171,56,79
57,171,57,79
58,171,58,79
59,171,59,79
60,171,60,79
61,171,61,79
62,171,62,79
63,171,63,79
64,171,64,79
65,171,65,79
66,171,66,79
67,171,67,79
68,171,68,79
69,171,69,79
70,171,70,79
71,171,71,79
72,171,72,79
73,171,73,79
74,171,74,79
75,171,75,79
76,171,76,79
77,171,77,79
78,171,78,79
79,171,79,79
80,171,80,79
81,171,81,79
82,171,82,79
83,171,83,79
84,171,84,79
85,171,85,79
86,171,86,79
87,171,87,79
88,171,88,79
89,171,89,79
90,171,90,79
91,171,91,79
92,171,92,79
93,171,93,79
94,171,94,79
95,171,95,79
96,171,96,79
97,171,97,79
98,171,98,79
99,171,99,79
100,171,100,79
101,171,101,79
102,171,102,79
103,171,103,79
104,171,104,79
105,171,105,79
106,171,106,79
107,171,107,79
108,171,108,79
109,171,109,79
110,171,110,79
111,171,111,79
112,171,112,79
113,171,113,79
114,171,114,79
115,171,115,79
116,171,116,79
117,171,117,79
118,171,118,79
119,171,119,79
120,171,120,79
121,171,121,79
122,171,122,79
123,171,123,79
124,171,124,79
125,171,125,79
126,171,126,79
127,171,127,79
128,171,128,79
129,171,129,79
130,171,130,79
131,171,131,79
132,171,132,79
133,171,133,79
134,171,134,79
135,171,135,79
136,171,0,0
137,171,0,0
138,171,0,0
139,171,0,0
140,171,0,0
141,171,0,0
142,171,0,0
143,171,0,0
144,171,0,0
145,171,0,0
146,171,0,0
147,171,0,0
148,171,0,0
149,171,0,0
150,171,0,0
151,171,0,0
152,171,0,0
153,171,0,0
154,171,0,0
155,171,0,0
156,171,0,0
157,171,0,0
158,171,0,0
159,171,0,0
160,171,0,0
161,171,0,0
162,171,0,0
163,171,0,0
164,171,0,0
165,171,0,0
166,171,0,0
167,171,0,0
168,171,0,0
169,171,0,0
170,171,0,0
171,171,0,0
172,171,0,0
173,171,0,0
174,171,0,0
175,171,0,0
176,171,0,0
177,171,0,0
178,171,0,0
179,171,0,0
180,171,0,0
181,171,0,0
182,171,0,0
183,171,0,0
184,171,0,0
185,171,0,0
186,171,0,0
187,171,0,0
188,171,0,0
189,171,0,0
190,171,0,0
191,171,0,0
192,171,0,0
193,171,0,0
194,171,0,0
195,171,0,0
196,171,0,0
197,171,0,0
198,171,0,0
199,171,0,0
200,171,0,0
201,171,0,0
202,171,0,0
203,171,0,0
204,171,0,0
205,171,0,0
206,171,0,0
207,171,0,0
208,171,0,0
209,171,0,0
210,171,0,0
211,171,0,0
212,171,0,0
213,171,0,0
214,171,0,0
215,171,0,0
216,171,0,0
217,171,0,0
218,171,0,0
219,171,0,0
220,171,0,0
221,171,0,0
222,171,0,0
223,171,0,0
224,171,0,0
225,171,0,0
226,171,0,0
227,171,0,0
228,171,0,0
229,171,0,0
230,171,0,0
231,171,0,0
232,171,0,0
233,171,0,0
234,171,0,0
235,171,0,0
236,171,0,0
1,172,0,0
2,172,0,0
3,172,0,0
4,172,0,0
5,172,5,80
6,172,6,80
7,172,7,80
8,172,8,80
9,172,9,80
10,172,10,80
11,172,11,80
12,172,12,80
13,172,13,80
14,172,14,80
15,172,15,80
16,172,16,80
17,172,17,80
18,172,18,80
19,172,19,80
20,172,20,80
21,172,21,80
22,172,22,80
23,172,23,80
24,172,24,80
25,172,25,80
26,172,26,80
27,172,27,80
28,172,28,80
29,172,29,80
30,172,30,80
31,172,31,80
32,172,32,80
33,172,33,80
34,172,34,80
35,172,35,80
36,172,36,80
37,172,37,80
38,172,38,80
39,172,39,80
40,172,40,80
41,172,41,80
42,172,42,80
43,172,43,80
44,172,44,80
45,172,45,80
46,172,46,80
47,172,47,80
48,172,48,80
49,172,49,80
50,172,50,80
51,172,51,80
52,172,52,80
53,172,53,80
54,172,54,80
55,172,55,80
56,172,56,80
57,172,57,80
58,172,58,80
59,172,59,80
60,172,60,80
61,172,61,80
62,172,62,80
63,172,63,80
64,172,64,80
65,172,65,80
66,172,66,80
67,172,67,80
68,172,68,80
69,172,69,80
70,172,70,80
71,172,71,80
72,172,72,80
73,172,73,80
74,172,74,80
75,172,75,80
76,172,76,80
77,172,77,80
78,172,78,80
79,172,79,80
80,172,80,80
81,172,81,80
82,172,82,80
83,172,83,80
84,172,84,80
85,172,85,80
86,172,86,80
87,172,87,80
88,172,88,80
89,172,89,80
90,172,90,80
91,172,91,80
92,172,92,80
93,172,93,80
94,172,94,80
95,172,95,80
96,172,96,80
97,172,97,80
98,172,98,80
99,172,99,80
100,172,100,80
101,172,101,80
102,172,102,80
103,172,103,80
104,172,104,80
105,172,105,80
106,172,106,80
107,172,107,80
108,172,108,80
109,172,109,80
110,172,110,80
111,172,111,80
112,172,112,80
113,172,113,80
114,172,114,80
115,172,115,80
116,172,116,80
117,172,117,80
118,172,118,80
119,172,119,80
120,172,120,80
121,172,121,80
122,172,122,80
123,172,123,80
124,172,124,80
125,172,125,80
126,172,126,80
127,172,127,80
128,172,128,80
129,172,129,80
130,172,130,80
131,172,131,80
132,172,132,80
133,172,133,80
134,172,134,80
135,172,135,80
136,172,136,80
137,172,0,0
138,172,0,0
139,172,0,0
140,172,0,0
141,172,0,0
142,172,0,0
143,172,0,0
144,172,0,0
145,172,0,0
146,172,0,0
147,172,0,0
148,172,0,0
149,172,0,0
150,172,0,0
151,172,0,0
152,172,0,0
153,172,0,0
154,172,0,0
155,172,0,0
156,172,0,0
157,172,0,0
158,172,0,0
159,172,0,0
160,172,0,0
161,172,0,0
162,172,0,0
163,172,0,0
164,172,0,0
165,172,0,0
166,172,0,0
167,172,0,0
168,172,0,0
169,172,0,0
170,172,0,0
171,172,0,0
172,172,0,0
173,172,0,0
174,172,0,0
175,172,0,0
176,172,0,0
177,172,0,0
178,172,0,0
179,172,0,0
180,172,0,0
181,172,0,0
182,172,0,0
183,172,0,0
184,172,0,0
185,172,0,0
186,172,0,0
187,172,0,0
188,172,0,0
189,172,0,0
190,172,0,0
191,172,0,0
192,172,0,0
193,172,0,0
194,172,0,0
195,172,0,0
196,172,0,0
197,172,0,0
198,172,0,0
199,172,0,0
200,172,0,0
201,172,0,0
202,172,0,0
203,172,0,0
204,172,0,0
205,172,0,0
206,172,0,0
207,172,0,0
208,172,0,0
209,172,0,0
210,172,0,0
211,172,0,0
212,172,0,0
213,172,0,0
214,172,0,0
215,172,0,0
216,172,0,0
217,172,0,0
218,172,0,0
219,172,0,0
220,172,0,0
221,172,0,0
222,172,0,0
223,172,0,0
224,172,0,0
225,172,0,0
226,172,0,0
227,172,0,0
228,172,0,0
229,172,0,0
230,172,0,0
231,172,0,0
232,172,0,0
233,172,0,0
234,172,0,0
235,172,0,0
236,172,0,0
1,173,0,0
2,173,0,0
3,173,0,0
4,173,0,0
5,173,0,0
6,173,0,0
7,173,0,0
8,173,0,0
9,173,9,81
10,173,10,81
11,173,11,81
12,173,12,81
13,173,13,81
14,173,14,81
15,173,15,81
16,173,16,81
17,173,17,81
18,173,18,81
19,173,19,81
20,173,20,81
21,173,21,81
22,173,22,81
23,173,23,81
24,173,24,81
25,173,25,81
26,173,26,81
27,173,27,81
28,173,28,81
29,173,29,81
30,173,30,81
31,173,31,81
32,173,32,81
33,173,33,81
34,173,34,81
35,173,35,81
36,173,36,81
37,173,37,81
38,173,38,81
39,173,39,81
40,173,40,81
41,173,41,81
42,173,42,81
43,173,43,81
44,173,44,81
45,173,45,81
46,173,46,81
47,173,47,81
48,173,48,81
49,173,49,81
50,173,50,81
51,173,51,81
52,173,52,81
53,173,53,81
54,173,54,81
55,173,55,81
56,173,56,81
57,173,57,81
58,173,58,81
59,173,59,81
60,173,60,81
61,173,61,81
62,173,62,81
63,173,63,81
64,173,64,81
65,173,65,81
66,173,66,81
67,173,67,81
68,173,68,81
69,173,69,81
70,173,70,81
71,173,71,81
72,173,72,81
73,173,73,81
74,173,74,81
75,173,75,81
76,173,76,81
77,173,77,81
78,173,78,81
79,173,79,81
80,173,80,81
81,173,81,81
82,173,82,81
83,173,83,81
84,173,84,81
85,173,85,81
86,173,86,81
87,173,87,81
88,173,88,81
89,173,89,81
90,173,90,81
91,173,91,81
92,173,92,81
93,173,93,81
94,173,94,81
95,173,95,81
96,173,96,81
97,173,97,81
98,173,98,81
99,173,99,81
100,173,100,81
101,173,101,81
102,173,102,81
103,173,103,81
104,173,104,81
105,173,105,81
106,173,106,81
107,173,107,81
108,173,108,81
109,173,109,81
110,173,110,81
111,173,111,81
112,173,112,81
113,173,113,81
114,173,114,81
115,173,115,81
116,173,116,81
117,173,117,81
118,173,118,81
119,173,119,81
120,173,120,81
121,173,121,81
